cell_id	cluster	MajorAxisLength	total_DNA_median	total_rRNA	total_mRNA
33326	4	13.63856142	520	606	3
33327	3	13.4166277	586	1233	37
33328	7	24.12483769	687	1120	156
33329	5	14.43847815	705	1503	136
33330	2	12.04192558	732	1097	24
33331	1	12.93592483	706	539	25
33332	6	14.0743496	606	399	44
33333	0	18.08836313	582	1188	113
33334	6	15.33179995	545	1692	22
33335	15	20.07571929	681	517	430
33336	11	15.95496209	544	1025	62
33337	3	11.28757797	507	1306	6
33338	7	19.11149886	605	1765	90
33339	2	14.58227044	741	1539	82
33340	6	12.39876778	526	976	27
33341	7	13.06584391	594	1025	60
33342	7	19.95528146	555	1401	94
33343	2	10.1098663	741	971	20
33344	0	21.3420028	732	1356	89
33345	6	10.24913829	495	1878	21
33346	4	11.27339117	533	753	4
33347	5	20.31243001	815	1109	74
33348	4	11.18034127	635	901	25
33349	15	17.45251847	743	1398	423
33350	7	11.30138919	576	894	65
33351	2	9.006066918	545	1267	16
33352	10	11.1013057	517	593	18
33353	0	14.51710901	675	2186	96
33354	0	31.73410889	681	1395	223
33355	15	17.25168591	752	1691	87
33356	13	11.08112511	625	743	6
33357	8	9.39349416	555	1333	14
33358	4	10.37814422	526	873	18
33359	6	9.751719888	529	1253	44
33360	10	12.17000838	588	898	29
33361	10	11.63457033	720	790	44
33362	14	10.381226	513	1301	39
33363	6	9.645562765	585	367	14
33364	3	10.56482711	527	1270	26
33365	17	17.29554046	667	1467	87
33366	7	18.53039405	636	1259	81
33367	12	14.17491648	491	1328	36
33368	12	11.23589032	667	989	19
33369	11	11.05868797	483	614	12
33370	14	9.10894408	548	716	16
33371	10	12.47818524	442	845	14
33372	1	11.4043746	645	1558	33
33373	8	11.98598642	610	897	34
33374	3	18.22395532	525	1367	113
33375	4	9.248779106	568	1104	6
33376	4	11.99183693	441	530	7
33377	11	10.93329995	448	184	11
33378	2	17.68398918	651	1106	108
33379	3	9.188513962	552	894	22
33380	14	10.04333095	702	579	27
33381	6	11.35287312	742	1025	21
33382	2	10.56935914	807	2101	8
33383	6	11.43792928	606	2347	9
33384	0	12.42387762	671	1028	50
33385	1	16.26889522	624	748	88
33386	3	9.76005668	670	1379	25
33387	13	10.80566394	689	1074	21
33388	3	12.46782018	535	1113	44
33389	0	23.79954918	682	978	134
33390	12	16.15860657	582	1497	90
33391	0	12.11566924	654	846	39
33392	12	11.44355597	464	1689	43
33393	8	8.939005684	643	1055	5
33394	8	15.04110349	673	1100	26
33395	1	23.30777447	530	1181	211
33396	10	15.94467096	459	1224	57
33397	3	14.2159538	478	860	19
33398	3	11.05391356	708	2003	21
33399	0	17.18468106	694	1165	54
33400	2	14.87367361	647	1137	100
33401	3	10.35186736	547	363	79
33402	1	12.11184228	684	867	46
33403	6	9.64168548	534	767	6
33404	6	11.43028952	463	272	29
33405	10	14.84794163	548	817	19
33406	5	16.52735236	627	1601	148
33407	6	8.972927365	689	1832	13
33408	0	19.76751744	666	1633	113
33409	3	10.44998253	480	955	20
33410	1	13.05173754	662	969	37
33411	13	14.88963262	558	1024	26
33412	1	13.85712924	472	628	23
33413	2	12.7928262	752	1674	48
33414	5	17.85847128	771	1339	92
33415	4	9.041391071	761	1274	8
33416	14	9.956409463	510	385	27
33417	5	13.98014382	702	1560	368
33418	2	13.73528741	483	1882	44
33419	0	14.10943513	628	1332	51
33420	11	10.45748479	491	1361	17
33421	3	11.96333303	538	646	25
33422	13	11.48829766	696	1203	4
33423	1	11.22873986	465	1124	50
33424	10	11.18506544	488	492	21
33425	1	12.0340965	722	849	111
33426	0	17.28529219	724	1464	122
33427	0	13.80475526	688	1188	138
33428	14	12.84394147	552	915	32
33429	15	11.89700315	686	1159	41
33430	1	18.97904606	566	795	98
33431	0	18.08928605	583	1392	109
33432	0	20.59005348	864	1185	115
33433	1	19.02670521	690	984	61
33434	4	9.514424433	452	1728	6
33435	0	17.46628511	717	1036	131
33436	3	10.05490185	537	1265	39
33437	4	10.0052007	533	420	8
33438	16	10.25056452	627	496	10
33439	6	16.21144621	480	1248	32
33440	2	11.360899	646	1341	24
33441	5	21.56557106	742	1388	149
33442	4	10.70927435	558	1343	24
33443	4	11.52271964	474	718	11
33444	0	11.03472659	847	1037	58
33445	4	9.421509711	810	510	10
33446	2	11.92121354	651	1431	51
33447	1	12.23900721	650	985	49
33448	3	9.539699072	529	827	20
33449	2	12.23052986	597	1202	29
33450	2	9.671532463	467	649	7
33451	5	14.02396834	636	1084	57
33452	13	11.18503821	491	828	16
33453	11	15.70787465	552	742	28
33454	1	22.94278157	535	1142	55
33455	2	13.55698471	562	1062	31
33456	16	8.847920925	582	2062	16
33457	0	17.82580635	901	1072	101
33458	4	10.66651133	540	686	10
33459	4	10.43609674	469	853	9
33460	0	13.37321911	856	1322	65
33461	0	18.96088288	627	1455	73
33462	1	14.39072945	677	899	41
33463	5	16.49125801	791	1054	59
33464	2	10.48058867	631	1244	33
33465	0	19.39859254	704	1558	115
33466	14	11.71356397	768	850	29
33467	0	16.37020805	619	1496	127
33468	15	30.98300564	661	974	181
33469	2	12.23916613	821	1102	30
33470	6	11.65605493	652	1157	35
33471	12	14.06134053	483	1400	29
33472	12	17.17034452	620	1305	105
33473	4	9.130700793	519	1708	7
33474	14	11.68311644	677	1032	25
33475	3	14.56326639	693	957	31
33476	5	12.84835855	658	944	53
33477	1	22.21684214	595	1048	140
33478	3	14.30407141	627	992	23
33479	12	16.54935825	730	1387	68
33480	0	12.21788887	641	1302	51
33481	0	15.43293602	640	1546	159
33482	3	16.63647184	547	1117	127
33483	11	15.15678125	485	717	25
33484	8	8.703527362	612	866	10
33485	6	10.600727	457	1484	23
33486	6	11.51002229	439	994	19
33487	1	11.11903074	764	813	35
33488	0	17.61901432	469	2404	105
33489	4	8.555814694	565	1243	12
33490	17	14.00727857	605	1489	43
33491	17	11.22650147	578	954	32
33492	0	27.5483682	628	1587	234
33493	0	11.68747877	633	1402	31
33494	7	11.81060432	723	1198	18
33495	2	11.07994921	601	2139	53
33496	1	14.12915333	438	690	14
33497	1	13.65141979	583	1151	30
33498	10	11.33214195	487	679	25
33499	0	21.00476222	696	1060	64
33500	17	16.16576805	523	1519	24
33501	3	17.16120336	484	1030	30
33502	2	11.6217905	515	1867	46
33503	12	17.89702079	767	1254	56
33504	7	20.75399465	746	1508	128
33505	3	14.59576585	608	1147	38
33506	5	15.87629112	661	1550	88
33507	5	15.21714826	755	1124	68
33508	10	9.47903246	614	913	13
33509	2	13.65685814	820	1065	19
33510	0	16.72210382	812	1257	96
33511	12	9.810409497	420	743	29
33512	3	11.23035614	468	398	15
33513	15	19.84646284	578	1522	77
33514	3	15.76669926	552	807	75
33515	9	15.75109778	494	390	21
33516	3	14.97718426	508	693	38
33517	0	22.12794903	652	1113	85
33518	2	12.15918954	458	1044	28
33519	0	21.45884772	756	1141	129
33520	6	9.730076989	612	1320	14
33521	2	11.7490414	741	1244	28
33522	12	12.87981137	510	1358	40
33523	0	16.78068377	793	1453	33
33524	3	13.40012492	590	1221	40
33525	4	15.94344399	620	731	16
33526	3	11.95132298	605	989	158
33527	0	23.33936003	648	1130	124
33528	4	14.38631677	584	914	7
33529	2	13.4797638	775	1043	64
33530	7	21.53405765	787	1552	130
33531	12	19.92861724	744	1060	54
33532	1	20.05225774	576	649	92
33533	2	10.3514016	565	1912	39
33534	6	9.214898437	650	401	20
33535	5	13.30000574	813	1364	350
33536	2	13.19687954	459	1644	45
33537	4	11.08062813	493	1123	7
33538	11	8.203323806	624	623	7
33539	13	10.50445778	587	664	13
33540	1	12.88830392	535	808	24
33541	6	11.91690864	479	185	21
33542	6	8.769936314	642	355	11
33543	3	17.07985611	647	1299	60
33544	0	16.47344871	625	1132	51
33545	10	12.56440211	506	323	16
33546	2	13.69124178	691	1159	82
33547	11	11.2674099	422	734	12
33548	0	12.28133969	736	1284	78
33549	0	26.81725515	739	1068	98
33550	6	13.86036626	465	659	14
33551	5	21.8087622	619	1190	109
33552	11	10.94235322	548	479	24
33553	6	9.38837518	473	1398	14
33554	9	10.45985695	624	641	5
33555	0	16.15483255	822	834	59
33556	2	14.6954503	780	1022	41
33557	15	16.5634157	704	1814	59
33558	2	15.10464321	677	1067	93
33559	7	19.51176185	781	1377	92
33560	3	10.21377037	530	771	80
33561	3	16.58571321	520	802	42
33562	7	19.61238952	662	1680	63
33563	8	11.41947956	820	1433	22
33564	8	13.35398566	596	1029	26
33565	0	18.498288	681	1026	120
33566	10	11.8156149	500	581	11
33567	1	20.71745468	662	933	113
33568	2	12.63681413	737	980	52
33569	0	16.53333067	713	1225	160
33570	1	13.28303718	713	977	36
33571	7	19.31397837	633	1271	99
33572	1	11.27651163	670	1222	36
33573	0	17.911593	695	1400	74
33574	7	19.0201777	676	1423	63
33575	1	11.78959929	657	1163	37
33576	7	18.89231574	699	1029	106
33577	10	9.207514193	681	839	79
33578	0	12.80357751	700	1114	52
33579	3	15.86581138	468	910	32
33580	0	14.55670667	749	1472	91
33581	0	22.88235428	652	1004	127
33582	1	11.29690817	526	1336	22
33583	15	16.11591586	610	807	41
33584	6	9.329173462	487	734	31
33585	3	9.775252199	487	752	26
33586	1	16.49723391	656	968	53
33587	4	13.44885958	637	247	12
33588	0	26.0392504	573	980	77
33589	6	10.27011606	567	382	29
33590	14	9.95212116	493	513	16
33591	3	17.3903213	571	1245	16
33592	4	18.11627501	472	1123	19
33593	11	8.484810835	771	248	9
33594	1	13.06448406	617	865	58
33595	11	15.85317622	589	2782	36
33596	0	16.03243417	780	1321	90
33597	3	9.875877179	583	930	95
33598	14	9.614499635	640	948	19
33599	0	16.58237924	706	1783	74
33600	0	21.70037205	689	1112	145
33601	5	25.77566091	667	1253	157
33602	0	13.59660442	710	1068	46
33603	2	12.47791459	706	1407	48
33604	0	14.10129402	652	1121	41
33605	13	14.61742259	505	1276	28
33606	3	10.37921651	475	913	29
33607	2	8.967674195	686	1467	15
33608	3	10.34080702	628	474	53
33609	0	17.21512199	677	1575	147
33610	6	10.19610859	704	585	13
33611	1	14.24849519	573	769	30
33612	5	11.56559036	797	1327	65
33613	4	9.363919112	543	949	23
33614	7	25.90673377	789	1380	188
33615	1	14.04607592	654	1325	82
33616	7	24.43975427	646	1463	116
33617	0	16.40865142	878	1505	50
33618	3	9.294716113	603	1000	76
33619	0	13.6925518	703	1166	40
33620	0	29.63202213	791	1068	119
33621	0	22.72844799	795	1242	120
33622	11	11.79000201	499	674	29
33623	0	19.25493801	646	1084	130
33624	1	18.08165466	593	979	101
33625	3	13.08249209	475	1032	28
33626	3	15.9344551	579	1221	56
33627	3	9.373469573	611	1124	18
33628	3	8.840872373	643	1039	26
33629	16	10.51662161	600	473	15
33630	7	24.65288435	642	1536	84
33631	2	11.15757073	762	1086	42
33632	10	9.287216766	797	190	7
33633	1	11.88167202	731	708	62
33634	3	14.25841834	626	1974	37
33635	14	8.274713826	601	598	8
33636	0	13.21021249	777	1103	110
33637	1	11.06060868	672	1363	41
33638	2	12.9813433	542	1156	35
33639	1	14.59853962	611	1002	60
33640	3	10.86907763	586	751	111
33641	7	17.59906613	613	1868	86
33642	2	14.10371725	519	1289	42
33643	9	7.857238862	738	829	10
33644	3	12.13012559	649	842	21
33645	8	9.637931671	582	1286	11
33646	5	11.59193442	834	1298	53
33647	6	11.70508316	589	751	15
33648	10	13.18742535	599	1257	34
33649	1	14.20954472	769	757	54
33650	0	26.24981741	511	1143	54
33651	7	23.768751	787	1224	165
33652	7	23.57366924	731	1030	162
33653	13	9.308293243	723	492	22
33654	8	8.182303047	540	1626	12
33655	0	22.38854808	500	875	66
33656	7	18.89195165	733	1271	150
33657	0	26.80051877	679	1565	94
33658	4	12.08545695	687	1503	10
33659	6	16.88149205	515	508	7
33660	4	11.31385525	705	1123	14
33661	11	13.63490121	637	1198	26
33662	2	14.74359956	714	1213	40
33663	1	14.99896277	683	1016	63
33664	3	10.99898568	544	1205	85
33665	0	19.73102766	566	1170	145
33666	0	14.07353769	633	1879	100
33667	3	11.27599722	608	1390	38
33668	11	13.05511489	637	458	68
33669	0	28.05979766	702	1132	140
33670	0	19.71707403	748	1362	111
33671	0	21.5223714	656	1190	140
33672	5	17.3984252	714	1738	89
33673	6	13.14798623	605	1060	49
33674	12	9.367449318	670	1284	53
33675	2	10.05922331	494	1233	17
33676	1	14.29736159	625	863	33
33677	3	13.85643556	721	887	29
33678	5	21.02718877	780	1162	69
33679	5	18.54117451	752	1622	133
33680	7	22.42133494	626	1680	161
33681	0	16.50378818	745	1069	66
33682	1	13.46607348	594	1022	33
33683	2	11.38407575	686	2206	43
33684	1	22.56913846	490	1976	222
33685	4	12.41385882	773	1179	22
33686	1	14.78004	633	1005	55
33687	13	13.9312859	545	604	18
33688	2	12.57555817	750	964	24
33689	2	12.09912313	788	1373	39
33690	3	9.386635158	524	3213	23
33691	4	10.61266138	509	295	8
33692	4	9.550283711	497	937	9
33693	0	17.16024679	681	1847	114
33694	0	15.74870448	666	1507	52
33695	3	13.59912841	604	744	46
33696	4	8.654481711	585	2371	12
33697	0	19.6680913	745	1355	135
33698	4	11.11221582	624	477	12
33699	6	12.08745361	584	1172	33
33700	2	15.30880534	508	1383	45
33701	10	9.858403737	531	839	31
33702	9	9.151125423	585	219	9
33703	2	15.02684519	719	1386	51
33704	15	15.98654718	737	1155	65
33705	6	13.71774272	599	429	37
33706	1	15.72923347	552	1227	108
33707	0	17.79026437	702	1054	95
33708	4	12.69425599	501	926	7
33709	3	15.41730643	572	609	58
33710	8	10.20822618	641	751	11
33711	3	14.30406826	583	889	59
33712	14	15.08628684	739	501	8
33713	3	18.76052669	655	1360	72
33714	4	12.53924409	741	772	7
33715	0	13.69472331	865	1074	74
33716	6	9.38794544	593	796	12
33717	3	9.392445174	518	1188	4
33718	3	9.922930592	671	938	18
33719	2	10.91201683	690	1016	16
33720	6	11.87646858	591	853	20
33721	2	15.56782356	661	3135	69
33722	4	10.22469339	469	1107	6
33723	0	20.1075275	820	1579	181
33724	3	14.97035281	598	1241	52
33725	1	13.33235118	504	853	40
33726	2	22.17008645	586	1278	69
33727	6	12.28493248	533	991	17
33728	13	9.83453452	467	1108	8
33729	0	15.14053984	728	1229	68
33730	3	22.38962187	643	1998	102
33731	16	11.36387439	594	1605	21
33732	10	14.74401258	760	1103	13
33733	1	11.17942116	760	1013	84
33734	0	20.87096972	658	1326	192
33735	6	8.824209124	471	219	8
33736	3	11.60440067	516	652	28
33737	2	11.33818718	689	1089	29
33738	4	10.62697867	530	237	11
33739	3	17.84444933	648	1298	49
33740	4	13.30647976	469	621	17
33741	3	14.6145842	602	1219	55
33742	0	20.09339601	775	1270	107
33743	16	12.29725083	650	1310	25
33744	0	13.90243273	858	1081	66
33745	9	8.529063927	630	559	16
33746	6	11.53403565	680	1363	25
33747	3	14.84881753	598	1447	39
33748	1	14.65038699	578	992	40
33749	13	11.47825317	603	923	23
33750	11	10.26300206	491	413	9
33751	5	25.18644091	708	1074	186
33752	16	9.419509396	563	1109	15
33753	0	20.50843688	733	1267	144
33754	4	14.15342674	434	510	14
33755	4	9.059286976	615	344	11
33756	10	15.00393087	718	1299	66
33757	0	17.93145211	605	1516	91
33758	13	12.2401616	567	768	12
33759	1	20.1543314	538	1172	98
33760	1	10.5605855	596	1003	27
33761	1	18.77337798	592	944	44
33762	0	24.6952126	568	729	86
33763	0	21.69596265	704	1221	128
33764	1	10.03826328	697	927	45
33765	0	13.05629036	686	1430	28
33766	6	10.1445468	473	1005	29
33767	10	11.21043866	530	1334	29
33768	7	17.73929886	696	1065	91
33769	5	24.62069667	691	1285	123
33770	5	22.03706184	691	1306	141
33771	14	10.48058867	540	768	10
33772	4	8.986653833	618	1229	12
33773	10	10.02403217	511	305	20
33774	16	10.15174285	490	293	7
33775	6	13.72097532	511	1315	18
33776	3	11.25052818	598	1402	51
33777	3	14.10565544	557	3138	23
33778	1	16.23707006	684	1053	134
33779	11	10.24682417	474	298	14
33780	1	10.3842963	683	1036	75
33781	1	9.708926567	699	1472	37
33782	6	10.89440976	604	227	15
33783	1	20.47141836	570	923	63
33784	10	15.21839454	715	941	6
33785	1	22.84405018	689	743	89
33786	0	27.08222473	579	1272	81
33787	0	16.7023213	652	1509	130
33788	12	15.47180795	711	1171	29
33789	7	27.35551942	623	1647	140
33790	5	21.6094254	616	1233	93
33791	6	11.23304184	541	1143	25
33792	1	10.37648228	573	958	44
33793	2	13.56223611	764	1491	93
33794	13	12.82886394	621	1366	15
33795	0	20.92029288	659	1439	135
33796	6	12.3825934	458	633	18
33797	1	16.65394279	770	1216	70
33798	6	10.14951264	776	959	30
33799	14	8.395691347	719	1178	31
33800	3	13.29747259	658	1174	23
33801	15	14.12254157	741	1690	58
33802	5	21.26670116	645	1228	131
33803	6	16.73349792	563	879	65
33804	12	11.36331944	450	2560	46
33805	4	12.23633343	668	315	6
33806	1	14.68241729	678	825	26
33807	3	15.79713877	506	797	36
33808	1	9.162098923	669	1150	25
33809	12	12.45440791	435	1962	40
33810	15	16.56185822	712	1263	84
33811	3	11.33140535	490	399	34
33812	12	11.62058889	521	1729	39
33813	2	15.86405416	619	1088	30
33814	4	11.43999113	533	349	28
33815	4	10.12237738	493	918	13
33816	4	15.60358137	534	297	10
33817	0	15.90695236	672	1758	35
33818	0	16.30695897	712	1412	37
33819	10	9.815753381	470	1123	5
33820	15	25.71866113	738	1147	178
33821	8	8.802668927	677	1297	13
33822	6	12.53413529	658	900	29
33823	11	13.59606357	475	1394	24
33824	3	10.6543601	531	1138	73
33825	4	9.618962753	590	1078	21
33826	1	12.49229679	799	850	41
33827	3	14.65668699	563	1107	37
33828	1	10.58916906	651	919	19
33829	7	13.93033473	701	1173	40
33830	0	28.92081622	678	1072	139
33831	12	12.8685236	485	1450	33
33832	11	11.79745708	463	377	67
33833	10	10.49093907	745	1683	26
33834	7	25.89270309	609	1089	199
33835	15	17.5296258	771	1269	157
33836	3	14.63250661	578	1034	23
33837	0	13.58128104	735	1561	43
33838	10	10.48242128	490	734	12
33839	6	13.33488276	518	703	24
33840	1	18.25262246	535	777	46
33841	6	11.00351964	505	1136	15
33842	15	13.59080165	685	1367	63
33843	7	17.14752442	639	1200	53
33844	1	14.29197519	515	1366	94
33845	0	15.40221269	667	1340	33
33846	2	12.73567671	572	1387	37
33847	5	16.53930697	591	1151	45
33848	2	10.9765762	656	1082	42
33849	5	14.51285452	805	1293	82
33850	8	9.62695265	665	1127	16
33851	7	19.64324822	729	1198	124
33852	12	10.94810349	449	1795	31
33853	10	10.10305138	497	1457	35
33854	5	15.85387382	706	1268	73
33855	3	14.33210438	615	1200	40
33856	13	15.80969246	721	860	27
33857	4	12.32882801	705	886	22
33858	0	21.28350877	654	1138	81
33859	11	13.55505637	600	1273	23
33860	3	10.92680172	679	1179	25
33861	2	14.86691397	750	968	95
33862	6	13.60340942	595	867	15
33863	8	9.100932067	473	1342	8
33864	11	12.87698625	608	2281	55
33865	11	12.83623525	583	1603	11
33866	2	11.47699969	490	731	27
33867	2	12.01561795	893	1253	37
33868	3	10.19878743	762	1097	38
33869	5	19.33833112	713	1451	261
33870	10	11.06309484	505	640	42
33871	4	11.68311644	639	1037	15
33872	6	11.47516781	606	791	13
33873	6	12.71008898	737	294	21
33874	2	14.32252216	451	673	21
33875	1	12.97083659	644	1068	24
33876	1	14.04376728	734	1103	99
33877	8	9.595191938	484	1051	17
33878	1	13.13759451	594	880	49
33879	0	21.53581602	780	1102	117
33880	0	15.84087855	779	1117	75
33881	5	17.55789161	769	1375	240
33882	7	21.5312938	766	1216	100
33883	6	13.43109153	623	789	17
33884	0	21.66946066	777	1572	140
33885	1	11.73769753	723	860	28
33886	15	17.52125528	776	1215	113
33887	3	14.54344796	656	1126	61
33888	1	13.17118317	517	1414	89
33889	5	20.07688304	728	1573	123
33890	6	12.54096415	602	1215	67
33891	0	15.02357435	859	1466	41
33892	1	16.66241767	757	810	154
33893	3	10.23650166	532	1279	15
33894	14	11.13132006	685	1355	43
33895	7	12.11885361	833	1052	243
33896	5	15.12056733	766	1259	69
33897	3	13.53158628	666	908	26
33898	12	10.64322394	575	2270	45
33899	7	22.28405083	843	1025	48
33900	3	9.714622708	750	1399	35
33901	1	10.90320968	460	302	34
33902	0	23.22252753	839	1159	65
33903	2	12.42366249	864	1451	24
33904	0	15.10421446	715	1271	98
33905	2	12.55335668	665	894	39
33906	1	15.95026902	517	1331	80
33907	12	19.97505161	744	1065	36
33908	0	13.21962647	886	1259	91
33909	4	9.148261999	582	324	5
33910	1	11.0746643	520	1437	81
33911	0	16.57669163	710	1073	59
33912	12	9.765690613	563	2369	43
33913	11	12.73058282	527	499	18
33914	0	20.71122609	640	1130	105
33915	10	11.74711569	602	1121	53
33916	19	12.20831918	552	546	8
33917	7	19.53516118	799	776	93
33918	0	10.36692607	841	1131	24
33919	5	19.2861565	739	1409	92
33920	6	12.01604151	572	1352	10
33921	8	9.476493105	527	811	21
33922	3	14.10995431	719	1954	75
33923	2	11.10089685	685	811	7
33924	5	18.51145149	722	1063	81
33925	7	20.60595358	555	1035	104
33926	3	11.11606557	463	456	44
33927	11	11.98727222	574	380	17
33928	1	12.91500609	546	878	54
33929	7	12.66730415	813	992	174
33930	1	25.25610018	586	1276	160
33931	11	10.5631492	542	1607	36
33932	0	14.53550414	843	1141	66
33933	5	19.19269413	654	1582	196
33934	7	14.14541513	693	949	97
33935	2	11.24292141	726	1143	23
33936	5	25.65181564	711	1669	189
33937	1	16.55539474	604	1139	44
33938	4	8.414801774	658	1030	6
33939	2	11.9730589	542	892	12
33940	5	15.12740582	710	1234	65
33941	0	14.28354283	729	1112	64
33942	2	12.95616856	456	1373	23
33943	2	11.33906221	816	1059	47
33944	10	11.08734941	618	915	92
33945	1	11.82301808	465	260	78
33946	15	16.50647173	704	1025	71
33947	9	8.255716973	590	662	7
33948	1	21.97954514	591	820	51
33949	14	10.64747845	497	958	28
33950	3	13.85598381	619	1821	71
33951	0	14.42032433	873	953	88
33952	6	12.90075455	530	896	18
33953	3	11.74944818	426	799	20
33954	13	12.01517493	687	825	11
33955	7	15.80554101	774	1208	90
33956	2	18.47030602	572	1500	18
33957	8	9.440457718	513	577	19
33958	0	20.06813974	698	1446	149
33959	0	17.73570331	869	1165	110
33960	2	9.617718871	551	1770	24
33961	10	11.20738131	634	1136	26
33962	0	13.36469859	714	1202	40
33963	1	18.5631826	582	1234	95
33964	15	16.53459086	621	1158	615
33965	3	13.39250799	513	753	41
33966	13	8.336266151	583	1170	24
33967	7	20.18848397	622	1339	61
33968	3	11.9987736	497	637	6
33969	8	10.45815306	498	689	30
33970	1	15.52598299	720	652	60
33971	3	18.42740141	673	1496	62
33972	13	11.85556825	681	491	7
33973	2	18.23792508	492	450	6
33974	3	10.93548172	520	1168	35
33975	15	25.91005551	686	1268	475
33976	7	12.53757981	682	1419	57
33977	7	10.37300209	630	927	252
33978	18	15.79721692	503	716	22
33979	1	10.52259836	673	887	17
33980	2	15.55837053	489	1771	41
33981	12	13.03170882	669	3160	187
33982	3	13.00159447	598	943	26
33983	10	12.80448829	594	966	18
33984	6	11.75346786	519	755	29
33985	6	11.17293031	640	436	43
33986	3	12.23190479	532	825	20
33987	1	11.85580304	707	908	23
33988	6	11.07725954	458	1063	16
33989	12	13.54662261	586	2682	55
33990	10	10.92057786	440	657	14
33991	7	18.08622501	670	1483	70
33992	6	11.87199344	473	607	13
33993	3	11.35235595	669	1639	29
33994	11	8.880661648	644	573	19
33995	6	12.94299057	640	920	18
33996	14	9.308293243	604	348	14
33997	0	19.544046	695	1460	95
33998	5	26.02325704	658	1182	158
33999	0	21.76829074	571	1039	107
34000	1	20.94569455	643	1237	90
34001	10	10.01848034	596	953	13
34002	4	7.544022846	687	1470	10
34003	14	14.20332934	533	768	9
34004	10	13.15747792	527	231	29
34005	2	12.94774385	581	1005	20
34006	0	23.54849842	733	1129	148
34007	8	10.58302032	466	232	9
34008	15	23.12223752	666	1452	510
34009	1	8.255716973	613	679	19
34010	2	10.73030196	720	1140	40
34011	0	21.9827646	670	1151	106
34012	0	25.44675399	633	1095	139
34013	4	12.32041852	497	1014	14
34014	9	11.37263113	472	888	53
34015	3	10.47315175	457	1240	17
34016	1	21.5490545	636	1085	142
34017	3	19.80717235	574	1552	71
34018	13	9.221291016	611	907	9
34019	5	16.19987811	677	1290	78
34020	5	26.77713645	606	1271	164
34021	10	11.50745496	516	594	20
34022	6	11.10923623	504	630	41
34023	12	22.81059711	491	2011	84
34024	1	14.9773098	644	784	45
34025	6	17.66685174	497	1192	31
34026	0	31.3402078	828	1165	242
34027	3	15.92223333	546	1489	41
34028	0	23.02195523	614	1186	171
34029	1	23.87638458	573	1252	191
34030	11	9.82642029	720	657	17
34031	13	12.46399941	605	910	16
34032	0	16.12998803	747	1410	100
34033	1	10.81120835	755	1109	52
34034	13	9.904087203	563	1334	18
34035	2	11.90986317	877	915	21
34036	0	15.25267296	821	1232	48
34037	1	18.72487047	732	1219	116
34038	0	20.20889991	842	1399	96
34039	5	19.97092704	812	1517	114
34040	10	27.26502643	633	1221	12
34041	5	20.17441739	471	7390	286
34042	5	21.53189731	797	1387	139
34043	15	12.40379583	799	1644	47
34044	11	11.07966524	523	719	25
34045	0	13.68389043	696	1278	43
34046	1	15.23783279	660	1155	52
34047	1	19.34575756	545	1163	100
34048	13	11.47965444	533	1102	15
34049	6	14.45091495	543	947	50
34050	2	14.79341147	829	1264	43
34051	5	15.69035824	760	1191	90
34052	4	13.47199886	463	303	9
34053	1	16.06818874	805	818	54
34054	3	20.29088842	660	750	73
34055	1	20.91221756	537	629	94
34056	4	13.15094355	590	848	10
34057	5	18.74669056	667	1144	93
34058	0	16.97301106	514	3506	81
34059	13	13.75583915	727	1149	29
34060	4	8.715535111	667	664	11
34061	17	13.01635256	525	737	19
34062	3	17.95390394	470	1105	41
34063	15	11.88100495	643	1028	33
34064	7	14.78738037	680	1261	50
34065	14	11.30188341	588	1069	23
34066	3	13.44516153	609	231	21
34067	11	14.52928682	591	2374	28
34068	15	19.83783428	591	1364	101
34069	12	13.32251993	456	1331	25
34070	2	12.57999823	745	821	26
34071	5	23.2686442	612	845	79
34072	0	21.97251724	729	1201	129
34073	6	14.28908927	551	807	13
34074	0	13.58114274	828	992	50
34075	4	10.0211208	574	1164	28
34076	0	15.37229543	737	1346	98
34077	12	21.3414909	824	2695	296
34078	5	18.5532471	768	1655	95
34079	5	14.42841123	704	1095	76
34080	7	22.08002114	784	1372	99
34081	4	8.018142034	598	1669	10
34082	12	17.13063613	529	2693	90
34083	6	16.1097032	603	1447	21
34084	1	13.6809239	638	774	61
34085	2	14.72169542	458	1558	25
34086	6	13.94061055	595	2037	21
34087	18	9.738979665	517	264	8
34088	3	9.734884252	647	834	10
34089	1	13.33085901	863	1007	43
34090	1	11.06060868	664	1092	23
34091	5	22.44137421	728	1335	101
34092	3	12.59189217	733	944	39
34093	8	10.8744439	846	623	12
34094	6	10.08447805	728	922	27
34095	8	9.868638944	486	642	11
34096	0	19.006849	689	1344	131
34097	3	9.579882185	870	968	22
34098	0	13.19844453	701	1100	94
34099	5	18.95127326	769	1246	101
34100	1	12.66367405	806	1240	65
34101	1	16.6458254	658	1060	37
34102	3	11.90015804	570	950	62
34103	1	12.9109777	806	1065	50
34104	1	25.43758588	721	1002	135
34105	2	18.17851127	692	1245	32
34106	4	10.91816522	458	454	20
34107	3	16.39068611	511	1561	35
34108	0	33.84400394	688	1068	225
34109	4	8.423047314	704	449	10
34110	6	10.63593572	784	904	18
34111	6	11.93420667	818	871	28
34112	6	9.387244653	739	647	32
34113	6	10.47275051	579	529	15
34114	8	12.1500558	449	1010	6
34115	3	15.41391348	618	1146	92
34116	13	11.73234767	534	867	15
34117	4	11.38384296	462	668	18
